People,PPV,Haversine 
7803,44,1.415631366
7804,44,3.39392603
7805,0,5.861980511
7806,40,1.968533929
7807,0,1.691153138
7808,0,5.142269008
7809,92,1.530383664
7810,44,3.194210353
7811,44,1.695332411
7812,58,2.017015965
7813,31,2.395819562
7814,58,6.420941313
7815,0,7.734775789
7816,44,2.523342189
7817,58,5.364179632
7818,40,6.311666854
7819,19,1.222254404
7820,2,1.55729724
7821,31,3.751130934
7822,2,2.059362023
7823,0,5.001635984
7824,2,0.441158032
7825,0,3.738034417
7826,97,4.155348446
7827,40,8.77243428
7828,70,8.003574621
7829,70,2.169643415
7830,0,2.66387687
7831,19,1.513893975
7832,31,2.288727594
7833,44,5.901235951
7834,0,4.968710142
7835,40,3.039116339
7836,39,2.391696425
7837,44,2.272352576
7838,31,4.788942373
7839,92,0.92636124
7840,0,5.918648559
7841,92,2.048793575
7842,40,5.086219609
7843,40,2.720527371
7844,70,3.721302831
7845,0,4.877201871
7846,44,4.256780089
7847,40,3.385120811
7848,40,1.897723864
7849,19,2.318718468
7850,40,3.192250469
7851,31,4.893730878
7852,70,2.584907999
7853,44,0.76200904
7854,58,6.938758754
7855,40,4.191935028
7856,2,1.134582231
7857,44,2.771768508
7858,39,2.704962491
7859,58,5.028519187
7860,31,6.379346451
7861,44,3.039836097
7862,0,7.57077105
7863,19,6.15810436
7864,19,1.474612862
7865,0,5.347432016
7866,31,2.683427279
7867,2,4.084488078
7868,40,3.189743838
7869,44,3.90250194
7870,58,2.917571143
7871,40,2.732391206
7872,40,2.263797065
7873,44,3.205902513
7874,31,7.113788389
7875,44,3.599388092
7876,0,3.784818645
7877,5,2.346688241
7878,2,3.485097515
7879,70,1.936191961
7880,70,3.140978438
7881,40,2.987173476
7882,70,4.395823364
7883,0,2.825441141
7884,97,5.958702189
7885,92,3.209441563
7886,97,3.500730455
7887,44,6.323487619
7888,58,1.517837967
7889,44,3.279680345
7890,40,3.335540681
7891,44,3.339917573
7892,40,7.188154583
7893,44,3.87595507
7894,92,3.409531938
7895,44,5.580781459
7896,58,1.672091634
7897,92,3.37660585
7898,40,7.817647884
7899,0,0.115115417
7900,31,3.711213836
7901,0,3.329781998
7902,44,6.779539142
7903,44,4.11840213
7904,40,2.476440477
7905,40,1.71065381
7906,71,1.712901792
7907,2,1.276381407
7908,58,4.964235841
7909,58,4.496651644
7910,40,5.0816946
7911,0,2.297985725
7912,0,4.082757131
7913,58,3.404168677
7914,40,1.576436722
7915,40,1.87830796
7916,58,3.980912279
7917,19,1.30361818
7918,31,2.753211494
7919,19,2.342427312
7920,0,5.281895406
7921,40,5.79471814
7922,15,1.00252854
7923,58,4.086709387
7924,0,5.846321091
7925,92,2.15327207
7926,97,3.895923198
7927,58,4.291061317
7928,15,2.371132599
7929,0,3.802645683
7930,44,3.538066014
7931,0,4.60058286
7932,19,2.465938508
7933,0,4.547823045
7934,19,2.842567947
7935,97,2.225761806
7936,40,4.528128852
7937,44,4.985909325
7938,44,4.446435517
7939,44,1.508757214
7940,31,6.941077302
7941,40,3.497641474
7942,0,2.872092135
7943,40,2.792515621
7944,44,4.512336385
7945,2,4.343203284
7946,97,3.768641579
7947,40,3.654391583
7948,44,2.662348568
7949,44,5.471824447
7950,40,6.934640934
7951,31,3.663639593
7952,40,2.300621249
7953,44,4.643782693
7954,70,5.277130868
7955,58,5.541741762
7956,2,6.839256789
7957,70,5.962119721
7958,0,4.637787738
7959,0,5.852351357
7960,19,2.351140041
7961,0,1.204164286
7962,58,6.790836605
7963,0,5.68395925
7964,0,2.635596928
7965,44,4.032770511
7966,15,3.432946896
7967,44,7.292755785
7968,71,0.898940914
7969,58,2.315029287
7970,19,2.940467971
7971,58,3.470104589
7972,71,1.761894533
7973,92,2.458309861
7974,0,3.216911275
7975,44,2.955118405
7976,19,1.712409949
7977,58,5.048648991
7978,19,1.807928769
7979,31,2.479459041
7980,39,2.291953062
7981,44,1.412346744
7982,58,2.01365666
7983,19,5.48528313
7984,0,2.13564472
7985,0,5.410270293
7986,5,2.891909922
7987,31,3.303538364
7988,40,1.713632864
7989,71,2.57461966
7990,0,3.829242463
7991,19,5.150211633
7992,97,2.98169135
7993,19,2.82769425
7994,0,1.451342954
7995,40,1.718686295
7996,40,3.152010361
7997,40,3.069423121
7998,40,2.397589341
7999,58,4.382250292
8000,31,3.231800482
8001,58,1.343237508
8002,58,3.137434441
8003,31,3.217751849
8004,31,3.667605475
8005,39,2.705194606
8006,19,3.511171558
8007,31,2.921998023
8008,31,6.584829072
8009,97,5.443138243
8010,0,1.280795805
8011,15,2.889501766
8012,44,0.745375859
8013,40,2.284904753
8014,19,1.013232364
8015,0,5.809708866
8016,0,5.247362742
8017,40,3.838676634
8018,44,2.578338246
8019,40,1.793127694
8020,70,6.295806406
8021,58,6.09592879
8022,44,4.701704565
8023,0,7.481501097
8024,31,1.765048759
8025,31,3.045848168
8026,5,3.20281162
8027,44,3.591562211
8028,15,1.396232683
8029,40,1.444171512
8030,40,5.49309867
8031,71,1.04286324
8032,19,5.447616978
8033,70,6.871882583
8034,44,4.858871299
8035,0,2.925882464
8036,40,1.900071437
8037,44,2.678647651
8038,58,5.678694304
8039,31,3.667184517
8040,40,2.607352081
8041,0,5.324524819
8042,70,2.974224297
8043,44,0.767533367
8044,0,5.120308549
8045,70,3.774663653
8046,97,5.36535312
8047,0,5.138297398
8048,0,6.172089935
8049,97,2.281676202
8050,15,3.082276326
8051,0,4.834382428
8052,0,0.205394882
8053,0,3.583406358
8054,19,3.55993706
8055,31,4.243644788
8056,44,2.857829984
8057,0,8.199352768
8058,19,4.719300978
8059,0,5.702496652
8060,31,6.349564634
8061,0,3.940557474
8062,58,6.208262562
8063,58,5.022130035
8064,0,7.090725355
8065,40,4.871759639
8066,0,3.812797614
8067,19,4.555308273
8068,0,4.786748378
8069,97,4.098597731
8070,44,3.915189521
8071,31,1.513032589
8072,15,3.043906472
8073,44,7.163730798
8074,19,3.60534613
8075,44,5.034621134
8076,44,3.244659126
8077,19,2.096537073
8078,0,8.503903572
8079,19,2.19471803
8080,0,2.788546908
8081,40,2.09741004
8082,0,2.333053632
8083,44,0.765962431
8084,97,5.630006458
8085,40,4.609360496
8086,15,1.481725677
8087,31,4.028235805
8088,70,7.994866869
8089,0,7.788403217
8090,92,1.255845267
8091,44,6.590142759
8092,58,5.511208514
8093,40,4.998805149
8094,0,5.090627182
8095,58,2.590446037
8096,0,5.656553863
8097,0,1.444985028
8098,44,5.46293595
8099,44,1.423690012
8100,58,4.32639487
8101,0,6.256453601
8102,2,1.348085037
8103,2,2.162607506
8104,40,4.10819266
8105,19,5.152713234
8106,70,2.804320354
8107,19,3.120710772
8108,40,2.75428873
8109,0,2.451461064
8110,40,2.523766954
8111,19,5.48394892
8112,0,3.17550791
8113,0,4.434521146
8114,2,2.349722314
8115,40,0.502541064
8116,44,5.447608001
8117,19,5.549574879
8118,97,4.258700754
8119,39,1.829741039
8120,58,3.437517545
8121,31,3.799587682
8122,58,5.821865596
8123,40,2.394126967
8124,0,5.047592478
8125,40,2.387263403
8126,40,2.748280273
8127,40,6.875719205
8128,44,3.62001001
8129,19,3.905080855
8130,58,5.838012506
8131,44,2.269828574
8132,70,6.729096236
8133,40,3.263222405
8134,19,5.52227471
8135,31,1.978633694
8136,0,0.510498695
8137,44,2.359181644
8138,44,4.674524923
8139,40,3.035502045
8140,40,3.179693064
8141,0,6.027707596
8142,0,3.920284214
8143,97,5.532733114
8144,71,1.683939273
8145,44,1.122908014
8146,97,1.353361782
8147,44,4.991196385
8148,0,3.251615183
8149,44,4.576571859
8150,0,4.872927668
8151,40,4.316096802
8152,0,2.915984203
8153,44,5.032736406
8154,19,4.242322076
8155,0,2.749202925
8156,40,0.707517805
8157,44,2.862076589
8158,44,1.469309176
8159,44,2.825548361
8160,71,2.206194772
8161,15,1.461682105
8162,70,3.535035815
8163,70,3.388360561
8164,44,5.616510774
8165,58,4.763405501
8166,44,3.743121908
8167,71,1.388422365
8168,70,1.589871256
8169,44,2.61151886
8170,97,4.922794309
8171,44,3.96030934
8172,44,3.139384028
8173,92,1.72968214
8174,19,4.600152509
8175,19,6.882501228
8176,0,3.0818523
8177,40,7.093319299
8178,0,5.695755318
8179,0,3.346882703
8180,70,3.892695504
8181,40,5.879779487
8182,71,3.509905429
8183,40,1.967580855
8184,0,3.491835438
8185,0,3.303311959
8186,5,1.186138815
8187,19,2.697142234
8188,44,2.299170871
8189,19,5.639435344
8190,58,3.055301369
8191,0,3.875849912
8192,71,2.124808736
8193,0,3.601731705
8194,31,5.419773535
8195,40,2.985090302
8196,19,5.705619708
8197,0,4.833192816
8198,19,2.33234915
8199,0,6.505428377
8200,2,1.190367554
8201,97,0.864856592
8202,0,4.320836143
8203,31,5.357811612
8204,19,5.199647381
8205,58,1.864810125
8206,0,3.369489339
8207,70,1.444636491
8208,0,7.22700535
8209,5,3.227640566
8210,5,2.533284146
8211,0,3.628032066
8212,0,4.790980075
8213,0,5.810812739
8214,19,3.094865514
8215,0,6.24315727
8216,58,3.708488048
8217,0,4.347639351
8218,40,2.180418858
8219,70,4.330188009
8220,70,3.00440129
8221,40,5.692538932
8222,58,4.378521435
8223,40,5.186043923
8224,0,5.240556402
8225,40,7.776046316
8226,15,3.108733762
8227,97,4.832758229
8228,44,2.572607942
8229,92,1.594988338
8230,44,7.598614592
8231,44,2.71461196
8232,40,3.740911013
8233,44,3.190234602
8234,44,4.632730443
8235,44,6.147952444
8236,0,5.420525822
8237,2,1.763701979
8238,40,2.48500438
8239,58,3.682721628
8240,0,5.679115894
8241,40,5.459289901
8242,19,3.262785477
8243,0,4.742702568
8244,58,3.223746105
8245,0,3.403246518
8246,44,3.081775401
8247,0,8.069099505
8248,97,0.725351301
8249,0,5.154928119
8250,31,7.632239789
8251,40,2.171467901
8252,0,4.618521292
8253,0,3.304264586
8254,44,4.781983885
8255,0,3.050799719
8256,92,3.386583475
8257,40,5.450491826
8258,0,4.627603967
8259,39,2.079362868
8260,97,3.694463014
8261,40,4.091809275
8262,40,3.101303237
8263,0,3.107191593
8264,44,3.368665505
8265,58,5.112946025
8266,58,5.882796693
8267,44,2.368614878
8268,0,8.167727274
8269,0,4.789959545
8270,70,5.322615896
8271,44,6.767732819
8272,58,6.157949824
8273,58,4.707737842
8274,0,4.643711054
8275,0,3.32721799
8276,0,7.570524309
8277,31,1.698512107
8278,71,1.627254605
8279,19,3.595161546
8280,44,3.433816227
8281,44,3.202957874
8282,31,4.179694213
8283,5,1.108524587
8284,40,3.481708684
8285,58,3.301036584
8286,58,2.611951581
8287,5,1.243745897
8288,31,5.543165061
8289,0,5.104663001
8290,58,1.991360174
8291,97,3.282152949
8292,70,0.826435369
8293,92,3.200924671
8294,70,7.770408624
8295,58,3.574535896
8296,31,6.488460505
8297,70,1.267375493
8298,58,4.134723646
8299,97,5.40729634
8300,31,6.126149052
8301,31,2.227256893
8302,70,6.110241219
8303,0,4.05526353
8304,70,2.93017004
8305,40,0.889889551
8306,40,4.673035445
8307,44,2.384603183
8308,0,6.218525274
8309,31,4.230857132
8310,40,5.79376167
8311,40,2.6118259
8312,0,2.518015642
8313,40,7.464060153
8314,19,2.229283467
8315,2,1.833745831
8316,97,5.008840219
8317,0,4.019072573
8318,97,4.662449506
8319,19,2.259736644
8320,15,2.428564605
8321,40,2.609297878
8322,70,5.35046006
8323,58,2.696222037
8324,58,5.784462823
8325,2,6.614346382
8326,0,4.553377609
8327,70,2.620540238
8328,58,3.798439172
8329,58,1.81482701
8330,0,4.708399849
8331,44,2.006068144
8332,2,1.068610749
8333,44,6.252796615
8334,0,2.663253209
8335,40,2.464516886
8336,40,1.951700959
8337,40,4.882916508
8338,58,1.861075691
8339,92,3.653074627
8340,58,6.089934888
8341,31,4.419236895
8342,44,1.702404059
8343,19,2.599723382
8344,70,1.492733874
8345,40,2.301602973
8346,40,2.797750841
8347,44,4.243787413
8348,0,2.612135042
8349,40,7.05342415
8350,58,7.883180153
8351,40,0.881658048
8352,70,2.380244591
8353,44,2.13981877
8354,44,9.010362532
8355,44,5.600850986
8356,31,2.803139097
8357,44,3.851233694
8358,44,3.739110437
8359,40,7.041165418
8360,0,6.191661635
8361,39,1.611058353
8362,39,2.039684459
8363,97,1.799417996
8364,40,2.927530418
8365,0,4.661683353
8366,0,1.016628729
8367,0,5.515429583
8368,19,3.811806985
8369,44,5.767284557
8370,44,8.211169906
8371,0,4.438359606
8372,19,1.567946507
8373,2,5.733779605
8374,31,2.312754475
8375,92,2.344868451
8376,44,3.752890033
8377,71,2.559111276
8378,97,5.856559769
8379,40,4.482346228
8380,97,0.714479873
8381,44,5.41521457
8382,92,2.485049129
8383,19,1.422488136
8384,71,2.350240747
8385,0,5.971873064
8386,70,2.354413178
8387,5,1.957046937
8388,0,6.802965735
8389,70,1.082742016
8390,0,3.163224376
8391,19,4.095945269
8392,44,0.968558051
8393,58,1.522138329
8394,58,5.004838388
8395,15,1.193994336
8396,19,2.800250552
8397,15,1.302722784
8398,0,2.639736759
8399,58,0.988210252
8400,44,5.730122272
8401,0,5.489338832
8402,40,4.537568405
8403,19,0.622028104
8404,40,3.421589839
8405,40,3.589635711
8406,0,4.710296017
8407,58,2.864867435
8408,0,4.266327729
8409,44,0.895344595
8410,19,2.676461861
8411,58,0.918934006
8412,0,7.72069363
8413,0,6.01757345
8414,92,3.736603445
8415,58,5.99953419
8416,44,5.834106368
8417,40,4.577788357
8418,2,2.513754009
8419,2,1.047229488
8420,0,6.629505324
8421,40,1.684793765
8422,19,3.521830228
8423,19,3.87219889
8424,58,6.774474587
8425,31,2.701876368
8426,40,5.289030731
8427,70,7.596492385
8428,19,0.514777267
8429,40,2.653579606
8430,97,0.783538318
8431,40,2.040948443
8432,44,0.875919526
8433,58,2.602479977
8434,19,1.101631791
8435,0,5.039699847
8436,44,4.164428867
8437,2,2.042702304
8438,40,3.882030873
8439,58,5.488736381
8440,31,4.562564511
8441,58,2.571643198
8442,19,3.902300101
8443,0,3.431026957
8444,0,0.462531901
8445,0,5.943250032
8446,97,5.443058585
8447,39,1.719709929
8448,44,5.797177407
8449,44,4.080393907
8450,0,5.487613396
8451,40,6.445567106
8452,19,8.109680618
8453,58,4.415970687
8454,70,1.638645857
8455,97,4.48174622
8456,19,3.028229795
8457,0,2.252096176
8458,40,1.593651108
8459,5,1.398251131
8460,19,1.346127254
8461,19,3.639926091
8462,58,3.938123816
8463,19,1.990937962
8464,0,3.69418454
8465,0,5.072223923
8466,40,1.912264593
8467,58,4.183929887
8468,44,5.71055076
8469,0,4.096385703
8470,2,0.148063514
8471,40,2.286783012
8472,19,5.36976436
8473,2,0.590493718
8474,44,4.387709859
8475,19,2.818345066
8476,70,7.532163531
8477,31,2.347234742
8478,0,6.537055844
8479,58,6.346970549
8480,44,5.022362996
8481,40,3.808403061
8482,44,3.070286542
8483,40,5.003252681
8484,31,5.275887139
8485,31,6.470343956
8486,31,4.43066868
8487,44,4.439613731
8488,58,1.276897222
8489,31,2.6399761
8490,40,1.929003696
8491,40,8.224736717
8492,31,2.381115826
8493,58,3.722704016
8494,5,1.56876242
8495,19,2.553535011
8496,19,4.706205903
8497,40,6.949815775
8498,0,6.93594412
8499,40,2.110045982
8500,44,4.415573974
8501,44,5.173178041
8502,0,6.335028483
8503,0,4.355032922
8504,2,1.261923265
8505,0,3.168423776
8506,58,4.672753099
8507,5,1.049689222
8508,92,2.653648047
8509,40,4.254122789
8510,58,5.963322355
8511,58,5.13393128
8512,40,1.648159427
8513,40,2.56634941
8514,19,2.403163773
8515,58,7.734388282
8516,0,5.199419539
8517,2,4.432798699
8518,40,2.979515451
8519,44,3.360634086
8520,97,2.258820943
8521,70,1.370781023
8522,40,3.356689309
8523,40,3.66163065
8524,19,2.572739019
8525,31,5.353690346
8526,92,1.795778687
8527,97,3.043563159
8528,40,5.503839603
8529,31,2.880362272
8530,0,4.079262018
8531,58,4.238153398
8532,44,5.515133281
8533,70,4.516527174
8534,19,2.949594549
8535,97,4.992254863
8536,40,1.814954014
8537,0,3.581987764
8538,15,1.461151578
8539,44,4.99242059
8540,2,2.00952758
8541,40,0.31133466
8542,0,4.15881283
8543,19,1.792098817
8544,40,1.115683531
8545,58,4.875297499
8546,0,5.329825529
8547,58,4.420351737
8548,2,3.291768706
8549,44,3.169252677
8550,70,1.439113974
8551,0,4.769494635
8552,70,1.466652007
8553,70,5.127938061
8554,44,1.801263863
8555,0,3.177018461
8556,44,3.697464082
8557,44,6.005360263
8558,44,3.923866874
8559,31,2.637834308
8560,19,6.606405838
8561,44,0.522653457
8562,58,2.909277384
8563,0,7.508937608
8564,44,4.289745531
8565,58,1.915635999
8566,40,4.541493522
8567,0,1.80126386
8568,44,2.403611016
8569,31,6.909156771
8570,97,0.435143822
8571,44,0.926699608
8572,0,3.576923526
8573,40,8.469625641
8574,15,1.648379291
8575,2,1.992808777
8576,0,5.887382033
8577,58,2.483584652
8578,0,4.835400199
8579,44,4.82527661
8580,0,5.066277487
8581,0,4.787460721
8582,58,3.165169628
8583,0,4.201424111
8584,31,4.090412317
8585,58,1.962304878
8586,44,3.900003159
8587,44,3.686766471
8588,97,3.652024226
8589,0,5.741863252
8590,19,1.382121222
8591,15,1.481164318
8592,19,4.630338672
8593,40,2.550942576
8594,0,4.964728419
8595,0,5.337253766
8596,58,3.890345343
8597,31,4.695097195
8598,44,5.69122194
8599,58,5.221886336
8600,0,1.843113662
8601,40,5.687558561
8602,44,3.968367457
8603,92,2.244106863
8604,2,1.61781568
8605,40,1.397461368
8606,31,4.764539962
8607,0,5.391600503
8608,92,0.835581382
8609,44,3.335915157
8610,40,2.935147036
8611,58,5.485757442
8612,0,4.602350608
8613,40,3.573685659
8614,0,2.065418519
8615,92,1.41369996
8616,44,3.574373558
8617,44,5.57540856
8618,2,1.540481643
8619,31,6.097738573
8620,40,6.645188547
8621,40,3.505846255
8622,97,3.810476274
8623,19,4.031298201
8624,58,0.972375639
8625,58,3.381971253
8626,71,1.817154088
8627,44,5.541880776
8628,0,4.380035279
8629,0,2.599441183
8630,58,3.19174744
8631,44,2.457896935
8632,44,6.806879002
8633,58,4.745138659
8634,15,3.158613562
8635,0,2.1230599
8636,44,2.415601344
8637,0,6.008778114
8638,31,2.930693487
8639,70,6.003362424
8640,58,4.281239918
8641,19,1.910728035
8642,58,4.465803391
8643,97,0.753559031
8644,19,2.247090735
8645,19,1.035311037
8646,70,2.031034796
8647,0,3.518296211
8648,58,3.378006653
8649,0,3.683518267
8650,40,7.989073897
8651,58,5.111622692
8652,0,4.936809909
8653,44,4.17388995
8654,92,3.94599978
8655,70,1.114745318
8656,0,3.497933699
8657,19,3.102674009
8658,40,0.713319975
8659,44,3.924405757
8660,44,2.886503485
8661,40,3.3268753
8662,2,3.377070243
8663,92,2.538920708
8664,2,1.254673668
8665,40,7.97829969
8666,44,3.158829104
8667,40,0.596459657
8668,40,2.908752296
8669,2,4.089860094
8670,58,5.307375062
8671,44,4.250109173
8672,19,6.509219309
8673,58,5.490567993
8674,0,5.47183067
8675,70,6.001025817
8676,19,5.489677855
8677,0,5.672103799
8678,70,5.058833178
8679,40,2.619161501
8680,31,4.300936228
8681,5,3.086541897
8682,58,5.80632403
8683,0,4.172111096
8684,0,6.010734128
8685,44,5.123959795
8686,0,3.878466367
8687,40,3.341014365
8688,40,1.623456349
8689,0,2.020035599
8690,40,3.169347137
8691,70,6.700146455
8692,0,6.219274082
8693,44,3.863433038
8694,0,4.758394878
8695,44,5.922668503
8696,40,1.852782918
8697,44,4.658190729
8698,19,1.150113541
8699,58,6.228187467
8700,92,3.529851075
8701,0,6.515703201
8702,0,7.063166491
8703,0,1.768767475
8704,0,1.069803104
8705,44,2.450732988
8706,44,2.354081986
8707,0,6.252763202
8708,40,3.249482278
8709,31,4.905417443
8710,2,0.807739318
8711,44,3.947601846
8712,44,4.606649984
8713,0,4.591329839
8714,70,5.41182151
8715,19,1.036446572
8716,0,6.305259507
8717,58,5.352944825
8718,44,4.641492875
8719,44,3.91233514
8720,39,1.314690405
8721,0,4.925983229
8722,58,4.272847728
8723,44,4.492186986
8724,71,1.43945298
8725,44,3.273366752
8726,0,2.515320881
8727,97,3.137972683
8728,15,1.197315022
8729,40,1.601144982
8730,70,5.530901664
8731,40,0.793581557
8732,0,4.150036029
8733,0,2.102052178
8734,44,3.452421335
8735,44,2.912806443
8736,44,6.195616475
8737,70,1.547309901
8738,40,3.949616208
8739,2,2.953191684
8740,44,3.325614798
8741,97,1.087165282
8742,19,3.305282639
8743,40,2.988766972
8744,58,3.291272238
8745,2,2.303468031
8746,0,5.855087862
8747,0,1.606538765
8748,40,4.885365321
8749,31,2.918794946
8750,0,6.609599163
8751,58,4.404860808
8752,58,5.042373518
8753,58,3.589301069
8754,19,4.036968133
8755,44,5.893720896
8756,44,7.640182407
8757,19,3.067430658
8758,0,7.692461994
8759,58,2.658893057
8760,58,6.154380421
8761,58,1.110499235
8762,19,2.024929641
8763,19,4.409985807
8764,31,6.590110753
8765,40,3.448198966
8766,0,3.261184981
8767,0,3.504761148
8768,0,3.561611195
8769,40,4.770538762
8770,19,2.703939152
8771,97,3.443930724
8772,44,2.288046486
8773,44,5.367275307
8774,58,4.861828378
8775,31,3.15939519
8776,97,3.980058397
8777,0,5.355999887
8778,70,0.091132387
8779,58,3.362386739
8780,19,3.990420136
8781,19,5.081471662
8782,31,4.383939366
8783,0,4.589130031
8784,0,4.820538093
8785,92,1.460537023
8786,0,5.57912977
8787,40,4.943982192
8788,5,2.374509461
8789,58,2.77031302
8790,40,4.778057227
8791,40,4.986491507
8792,31,3.84742403
8793,40,2.482251837
8794,70,3.516006736
8795,0,5.394674653
8796,0,4.716373567
8797,44,3.506870709
8798,31,4.396062724
8799,70,0.294838692
8800,40,6.942923378
8801,40,1.439653866
8802,0,6.035706583
8803,40,2.090147753
8804,70,2.369338758
8805,70,0.281518756
8806,0,3.602223942
8807,58,3.949901284
8808,58,2.695723866
8809,71,2.354072523
8810,97,2.130970937
8811,0,3.452983715
8812,31,4.243290784
8813,40,3.429141458
8814,44,1.936709741
8815,92,2.178003524
8816,70,4.578446802
8817,19,5.506005908
8818,58,4.715377751
8819,58,3.077773074
8820,19,6.889351658
8821,44,4.761380241
8822,70,5.119120357
8823,44,4.42108294
8824,19,4.907311684
8825,97,5.543935547
8826,92,1.807638875
8827,40,8.643413661
8828,40,1.968053493
8829,92,3.187374759
8830,44,2.534085109
8831,0,2.462050769
8832,0,2.517739946
8833,44,1.968890551
8834,44,3.847348276
8835,40,6.323040028
8836,40,2.184001851
8837,0,0.491572153
8838,19,2.703033771
8839,58,1.76412791
8840,40,2.767943255
8841,44,3.949329604
8842,92,3.467821
8843,2,3.835527896
8844,58,4.264574072
8845,19,7.050673518
8846,58,1.249231927
8847,15,2.402043292
8848,0,4.41361297
8849,70,3.160303153
8850,40,3.366201678
8851,0,4.575254155
8852,0,0.53584717
8853,44,1.670472552
8854,40,6.209208997
8855,70,6.418342564
8856,19,1.885783448
8857,0,4.928341292
8858,19,1.22897622
8859,0,5.000744335
8860,40,2.92010217
8861,70,2.423648694
8862,97,3.922602936
8863,97,0.962809917
8864,58,2.278065227
8865,58,3.713726286
8866,2,0.801508428
8867,40,2.662459433
8868,39,1.390859599
8869,0,5.532019086
8870,0,6.004992191
8871,44,5.635117407
8872,40,3.133692533
8873,31,5.823022236
8874,44,2.573109822
8875,70,7.209527236
8876,40,3.113376717
8877,92,1.374118803
8878,92,1.148458932
8879,0,2.673262104
8880,70,3.555427178
8881,0,3.663537321
8882,40,3.946439175
8883,19,6.581935791
8884,0,8.082832339
8885,58,2.682124113
8886,19,3.336638442
8887,92,4.370541546
8888,15,2.594962927
8889,97,0.758937905
8890,0,3.593213667
8891,58,4.655124287
8892,40,6.282414694
8893,0,7.618728252
8894,44,6.070533444
8895,0,2.73442254
8896,44,5.692322028
8897,40,2.555131265
8898,44,1.824093708
8899,0,6.916310263
8900,40,6.48488828
8901,70,4.242701828
8902,19,0.969507119
8903,44,0.570987989
8904,40,4.622159474
8905,40,2.948698352
8906,19,3.987923681
8907,70,7.074236113
8908,44,3.067505541
8909,58,3.423455523
8910,58,1.402349007
8911,19,1.274992658
8912,58,7.40811447
8913,44,3.428706979
8914,5,1.07994008
8915,44,2.268056748
8916,0,4.585377551
8917,44,5.808449685
8918,40,5.569771474
8919,44,5.45354886
8920,44,5.806533607
8921,44,7.681617599
8922,44,4.382492109
8923,2,4.972445516
8924,40,1.445568213
8925,40,3.516392198
8926,31,3.696959306
8927,31,4.744323038
8928,92,3.55000778
8929,58,5.314864065
8930,92,0.88738473
8931,0,1.147173696
8932,70,2.551768593
8933,31,7.712020006
8934,31,6.634116159
8935,44,3.371631899
8936,58,2.171082233
8937,40,7.366287164
8938,19,3.604166446
8939,19,4.320075124
8940,19,1.557874006
8941,40,0.628741301
8942,70,2.144030188
8943,19,3.036573209
8944,40,6.534324242
8945,92,2.074824259
8946,19,1.437958643
8947,44,7.501959238
8948,58,4.783795979
8949,40,3.656369541
8950,0,3.149947013
8951,44,5.830490617
8952,19,5.252199739
8953,40,0.927322593
8954,0,5.133303917
8955,31,5.505073771
8956,97,5.617692155
8957,0,6.822833452
8958,2,6.076063917
8959,40,2.438305472
8960,71,2.014269099
8961,39,2.039937427
8962,0,5.573067534
8963,0,3.686149235
8964,40,3.250844312
8965,40,2.37844529
8966,40,1.614224316
8967,40,2.446968075
8968,97,0.719018829
8969,19,4.082996978
8970,58,5.193383074
8971,15,1.547413595
8972,40,2.471946391
8973,0,3.394302183
8974,44,4.560014561
8975,44,3.384541636
8976,0,5.718629
8977,71,1.527378901
8978,0,1.338743043
8979,44,5.59832752
8980,40,4.474776271
8981,44,2.837696915
8982,44,2.050493244
8983,0,2.632682167
8984,70,7.396704067
8985,19,0.810390304
8986,58,2.543467181
8987,39,3.270724209
8988,92,2.974411537
8989,19,0.911245954
8990,97,4.882204669
8991,92,2.33959432
8992,58,3.131455507
8993,58,0.825922981
8994,0,4.715758212
8995,31,5.710477135
8996,19,4.462027445
8997,0,5.275321929
8998,70,4.016006184
8999,2,4.47414383
9000,58,6.288660517
9001,70,7.089461296
9002,19,1.808601542
9003,31,6.570042971
9004,44,7.317367613
9005,97,1.442613222
9006,58,1.198645485
9007,44,5.331935708
9008,40,1.682113698
9009,19,2.9697656
9010,19,3.243140785
9011,44,5.129763534
9012,0,4.102455085
9013,44,4.451990013
9014,5,0.877743964
9015,40,1.596740438
9016,0,1.259165078
9017,2,1.880236643
9018,40,2.786224872
9019,44,5.992012933
9020,0,3.052993213
9021,0,4.477491281
9022,40,3.461627618
9023,19,2.803458939
9024,92,2.073172109
9025,70,1.418053126
9026,0,4.120055245
9027,40,5.022688245
9028,70,7.250285645
9029,44,2.328218762
9030,44,5.052448368
9031,97,0.902583819
9032,92,2.330898252
9033,0,8.306272501
9034,92,1.837893526
9035,97,3.734730328
9036,97,2.845591687
9037,40,1.341303225
9038,31,3.376037718
9039,58,2.622348281
9040,44,2.288566968
9041,58,4.395205967
9042,71,1.38942585
9043,2,1.324638357
9044,44,4.968815647
9045,58,1.635099099
9046,97,4.969139382
9047,31,4.731913887
9048,31,6.821457595
9049,58,6.750590914
9050,19,3.299526421
9051,0,5.441948102
9052,92,3.425265904
9053,58,4.42999114
9054,44,5.874702828
9055,15,1.988733234
9056,44,4.951584021
9057,0,4.591567769
9058,92,1.400516706
9059,0,1.377631763
9060,44,3.099964603
9061,44,2.867499239
9062,44,1.93286905
9063,0,4.531362578
9064,40,2.80167925
9065,0,2.828839704
9066,58,6.302744664
9067,44,1.229422443
9068,58,2.96013178
9069,58,2.635923985
9070,44,3.831441898
9071,40,2.756736696
9072,40,3.254901525
9073,15,2.270522743
